
time,ax,ay,az,wx,wy,wz,Bx,By,Bz,
0.074592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
0.123146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.0438,-31.9875,-18.7500,
0.137985,0.0000,0.0000,0.0000,-0.0001,-0.0264,-0.0210,-29.0438,-31.9875,-18.7500,
0.138984,0.0000,0.0000,0.0000,-0.0001,-0.0264,-0.0210,-29.0438,-31.9875,-18.7500,
0.177291,0.0000,0.0000,0.0000,-0.0001,-0.0264,-0.0210,-29.0438,-31.9875,-18.7500,
0.183798,0.0000,0.0000,0.0000,-0.0001,-0.0264,-0.0210,-28.7625,-31.8188,-18.5625,
0.196773,0.0000,0.0000,0.0000,-0.0001,-0.0264,-0.0210,-28.7625,-31.8188,-18.5625,
0.197328,0.0000,0.0000,0.0000,-0.0008,-0.0048,-0.0005,-28.7625,-31.8188,-18.5625,
0.238506,0.1522,-0.0148,-0.0032,-0.0008,-0.0048,-0.0005,-28.7625,-31.8188,-18.5625,
0.243168,0.1522,-0.0148,-0.0032,-0.0008,-0.0048,-0.0005,-28.9125,-31.9313,-18.4125,
0.258077,0.1522,-0.0148,-0.0032,-0.0008,-0.0048,-0.0005,-28.9125,-31.9313,-18.4125,
0.259139,0.1522,-0.0148,-0.0032,0.0024,0.0180,-0.0019,-28.9125,-31.9313,-18.4125,
0.301547,0.1522,-0.0148,-0.0032,0.0024,0.0180,-0.0019,-29.2125,-31.8938,-18.4500,
0.317919,0.1522,-0.0148,-0.0032,0.0024,0.0180,-0.0019,-29.2125,-31.8938,-18.4500,
0.319262,0.0378,-0.0260,0.0141,0.0024,0.0180,-0.0019,-29.2125,-31.8938,-18.4500,
0.320300,0.0378,-0.0260,0.0141,-0.0019,-0.0069,0.0016,-29.2125,-31.8938,-18.4500,
0.363017,0.0378,-0.0260,0.0141,-0.0019,-0.0069,0.0016,-29.1938,-31.9875,-18.2250,
0.380838,-0.0021,0.0078,0.0011,-0.0019,-0.0069,0.0016,-29.1938,-31.9875,-18.2250,
0.381899,-0.0021,0.0078,0.0011,0.0009,0.0052,-0.0008,-29.1938,-31.9875,-18.2250,
0.382869,-0.0021,0.0078,0.0011,0.0009,0.0052,-0.0008,-29.1938,-31.9875,-18.2250,
0.422572,-0.0021,0.0078,0.0011,0.0009,0.0052,-0.0008,-29.2500,-31.9500,-18.2625,
0.441804,-0.0021,0.0078,0.0011,0.0009,-0.0005,-0.0012,-29.2500,-31.9500,-18.2625,
0.442574,-0.0021,0.0078,0.0011,0.0009,-0.0005,-0.0012,-29.2500,-31.9500,-18.2625,
0.442871,0.0479,-0.0255,0.0125,0.0009,-0.0005,-0.0012,-29.2500,-31.9500,-18.2625,
0.482928,0.0479,-0.0255,0.0125,0.0009,-0.0005,-0.0012,-29.2313,-31.8938,-18.3375,
0.502073,0.0479,-0.0255,0.0125,0.0020,-0.0001,-0.0001,-29.2313,-31.8938,-18.3375,
0.503554,0.0479,-0.0255,0.0125,0.0020,-0.0001,-0.0001,-29.2313,-31.8938,-18.3375,
0.504849,0.0081,-0.0034,-0.0056,0.0020,-0.0001,-0.0001,-29.2313,-31.8938,-18.3375,
0.544766,0.0081,-0.0034,-0.0056,0.0020,-0.0001,-0.0001,-29.3438,-31.9500,-18.2438,
0.564358,0.0081,-0.0034,-0.0056,0.0009,0.0009,0.0005,-29.3438,-31.9500,-18.2438,
0.567516,0.0081,-0.0034,-0.0056,0.0009,0.0009,0.0005,-29.3438,-31.9500,-18.2438,
0.583251,0.0098,-0.0109,-0.0023,0.0009,0.0009,0.0005,-29.3438,-31.9500,-18.2438,
0.603304,0.0098,-0.0109,-0.0023,0.0009,0.0009,0.0005,-29.5688,-32.0438,-17.9813,
0.623602,0.0098,-0.0109,-0.0023,0.0009,0.0037,0.0009,-29.5688,-32.0438,-17.9813,
0.624725,0.0098,-0.0109,-0.0023,0.0009,0.0037,0.0009,-29.5688,-32.0438,-17.9813,
0.645509,0.0335,-0.0012,-0.0007,0.0009,0.0037,0.0009,-29.5688,-32.0438,-17.9813,
0.663615,0.0335,-0.0012,-0.0007,0.0009,0.0037,0.0009,-29.6813,-32.1188,-17.9062,
0.684362,0.0335,-0.0012,-0.0007,0.0009,0.0037,0.0009,-29.6813,-32.1188,-17.9062,
0.685112,0.0335,-0.0012,-0.0007,-0.0001,0.0016,0.0013,-29.6813,-32.1188,-17.9062,
0.704283,0.0059,-0.0032,-0.0006,-0.0001,0.0016,0.0013,-29.6813,-32.1188,-17.9062,
0.722503,0.0059,-0.0032,-0.0006,-0.0001,0.0016,0.0013,-29.6438,-32.1750,-17.8313,
0.744247,0.0059,-0.0032,-0.0006,-0.0193,0.0237,0.0052,-29.6438,-32.1750,-17.8313,
0.745681,0.0059,-0.0032,-0.0006,-0.0193,0.0237,0.0052,-29.6438,-32.1750,-17.8313,
0.781817,0.0059,-0.0032,-0.0006,-0.0193,0.0237,0.0052,-29.6250,-32.0813,-18.0750,
0.786313,0.0498,0.0840,-0.0362,-0.0193,0.0237,0.0052,-29.6250,-32.0813,-18.0750,
0.804946,0.0498,0.0840,-0.0362,-0.0157,0.0173,-0.0005,-29.6250,-32.0813,-18.0750,
0.806069,0.0498,0.0840,-0.0362,-0.0157,0.0173,-0.0005,-29.6250,-32.0813,-18.0750,
0.843879,0.0498,0.0840,-0.0362,-0.0157,0.0173,-0.0005,-29.8500,-31.8563,-18.3000,
0.845112,0.0110,-0.0383,-0.0488,-0.0157,0.0173,-0.0005,-29.8500,-31.8563,-18.3000,
0.866270,0.0110,-0.0383,-0.0488,-0.0044,-0.0091,-0.0005,-29.8500,-31.8563,-18.3000,
0.867833,0.0110,-0.0383,-0.0488,-0.0044,-0.0091,-0.0005,-29.8500,-31.8563,-18.3000,
0.901890,0.0110,-0.0383,-0.0488,-0.0044,-0.0091,-0.0005,-29.9813,-31.8750,-18.3000,
0.906573,-0.0427,-0.0574,0.1109,-0.0044,-0.0091,-0.0005,-29.9813,-31.8750,-18.3000,
0.927306,-0.0427,-0.0574,0.1109,-0.0044,-0.0091,-0.0005,-29.9813,-31.8750,-18.3000,
0.928537,-0.0427,-0.0574,0.1109,-0.0023,-0.0059,-0.0027,-29.9813,-31.8750,-18.3000,
0.962015,-0.0427,-0.0574,0.1109,-0.0023,-0.0059,-0.0027,-30.0938,-31.8188,-18.3938,
0.967219,0.0197,-0.0121,-0.0301,-0.0023,-0.0059,-0.0027,-30.0938,-31.8188,-18.3938,
0.989520,0.0197,-0.0121,-0.0301,0.0059,0.0056,-0.0051,-30.0938,-31.8188,-18.3938,
0.990976,0.0197,-0.0121,-0.0301,0.0059,0.0056,-0.0051,-30.0938,-31.8188,-18.3938,
1.021671,0.0197,-0.0121,-0.0301,0.0059,0.0056,-0.0051,-30.0375,-31.6125,-18.6750,
1.048985,0.0197,-0.0121,-0.0301,-0.0016,-0.0059,0.0005,-30.0375,-31.6125,-18.6750,
1.050038,0.0197,-0.0121,-0.0301,-0.0016,-0.0059,0.0005,-30.0375,-31.6125,-18.6750,
1.050999,0.0067,-0.0184,0.0205,-0.0016,-0.0059,0.0005,-30.0375,-31.6125,-18.6750,
1.082262,0.0067,-0.0184,0.0205,-0.0016,-0.0059,0.0005,-29.7563,-31.4063,-19.0688,
1.110003,0.0067,-0.0184,0.0205,0.0027,0.0080,-0.0023,-29.7563,-31.4063,-19.0688,
1.111529,-0.0066,0.0245,-0.0128,0.0027,0.0080,-0.0023,-29.7563,-31.4063,-19.0688,
1.112732,-0.0066,0.0245,-0.0128,0.0027,0.0080,-0.0023,-29.7563,-31.4063,-19.0688,
1.143263,-0.0066,0.0245,-0.0128,0.0027,0.0080,-0.0023,-29.8125,-31.3313,-19.2000,
1.172669,-0.0066,0.0245,-0.0128,0.0027,-0.0048,0.0045,-29.8125,-31.3313,-19.2000,
1.174705,-0.0066,0.0245,-0.0128,0.0027,-0.0048,0.0045,-29.8125,-31.3313,-19.2000,
1.175841,0.0191,-0.0362,0.0031,0.0027,-0.0048,0.0045,-29.8125,-31.3313,-19.2000,
1.202367,0.0191,-0.0362,0.0031,0.0027,-0.0048,0.0045,-29.8125,-31.2000,-19.3875,
1.232798,0.0191,-0.0362,0.0031,-0.0037,0.0045,0.0005,-29.8125,-31.2000,-19.3875,
1.234571,0.0191,-0.0362,0.0031,-0.0037,0.0045,0.0005,-29.8125,-31.2000,-19.3875,
1.254091,-0.0112,0.0439,0.0011,-0.0037,0.0045,0.0005,-29.8125,-31.2000,-19.3875,
1.263405,-0.0112,0.0439,0.0011,-0.0037,0.0045,0.0005,-29.7375,-31.3125,-19.1625,
1.293514,-0.0112,0.0439,0.0011,-0.0005,0.0080,-0.0023,-29.7375,-31.3125,-19.1625,
1.295143,-0.0112,0.0439,0.0011,-0.0005,0.0080,-0.0023,-29.7375,-31.3125,-19.1625,
1.314156,0.0395,-0.0130,-0.0044,-0.0005,0.0080,-0.0023,-29.7375,-31.3125,-19.1625,
1.322974,0.0395,-0.0130,-0.0044,-0.0005,0.0080,-0.0023,-29.5688,-31.5000,-19.0500,
1.353170,0.0395,-0.0130,-0.0044,-0.0008,-0.0104,0.0009,-29.5688,-31.5000,-19.0500,
1.353814,0.0395,-0.0130,-0.0044,-0.0008,-0.0104,0.0009,-29.5688,-31.5000,-19.0500,
1.376001,-0.0487,-0.0026,-0.0065,-0.0008,-0.0104,0.0009,-29.5688,-31.5000,-19.0500,
1.382876,-0.0487,-0.0026,-0.0065,-0.0008,-0.0104,0.0009,-29.3063,-31.4813,-18.9563,
1.415178,-0.0487,-0.0026,-0.0065,0.0013,-0.0012,0.0009,-29.3063,-31.4813,-18.9563,
1.416096,-0.0487,-0.0026,-0.0065,0.0013,-0.0012,0.0009,-29.3063,-31.4813,-18.9563,
1.435412,0.0234,-0.0119,0.0103,0.0013,-0.0012,0.0009,-29.3063,-31.4813,-18.9563,
1.443202,0.0234,-0.0119,0.0103,0.0013,-0.0012,0.0009,-29.1563,-31.4250,-18.9563,
1.476587,0.0234,-0.0119,0.0103,0.0013,-0.0012,0.0009,-29.1563,-31.4250,-18.9563,
1.477652,0.0234,-0.0119,0.0103,0.0031,0.0099,-0.0005,-29.1563,-31.4250,-18.9563,
1.502567,0.0234,-0.0119,0.0103,0.0031,0.0099,-0.0005,-29.2125,-31.6500,-18.7313,
1.516998,0.0334,-0.0047,0.0099,0.0031,0.0099,-0.0005,-29.2125,-31.6500,-18.7313,
1.536892,0.0334,-0.0047,0.0099,-0.0016,-0.0065,0.0013,-29.2125,-31.6500,-18.7313,
1.537506,0.0334,-0.0047,0.0099,-0.0016,-0.0065,0.0013,-29.2125,-31.6500,-18.7313,
1.562420,0.0334,-0.0047,0.0099,-0.0016,-0.0065,0.0013,-29.3063,-31.6500,-18.6750,
1.576772,-0.0449,0.0137,-0.0061,-0.0016,-0.0065,0.0013,-29.3063,-31.6500,-18.6750,
1.597758,-0.0449,0.0137,-0.0061,-0.0008,-0.0019,0.0005,-29.3063,-31.6500,-18.6750,
1.599136,-0.0449,0.0137,-0.0061,-0.0008,-0.0019,0.0005,-29.3063,-31.6500,-18.6750,
1.622451,-0.0449,0.0137,-0.0061,-0.0008,-0.0019,0.0005,-29.2688,-31.6125,-18.7313,
1.638902,0.0244,-0.0029,-0.0114,-0.0008,-0.0019,0.0005,-29.2688,-31.6125,-18.7313,
1.658739,0.0244,-0.0029,-0.0114,-0.0008,-0.0019,0.0005,-29.2688,-31.6125,-18.7313,
1.660754,0.0244,-0.0029,-0.0114,0.0020,0.0095,-0.0001,-29.2688,-31.6125,-18.7313,
1.682082,0.0244,-0.0029,-0.0114,0.0020,0.0095,-0.0001,-29.4188,-31.4625,-18.8438,
1.720591,0.0244,-0.0029,-0.0114,0.0020,0.0095,-0.0001,-29.4188,-31.4625,-18.8438,
1.722742,0.0196,-0.0102,0.0112,0.0020,0.0095,-0.0001,-29.4188,-31.4625,-18.8438,
1.724175,0.0196,-0.0102,0.0112,-0.0008,0.0003,0.0005,-29.4188,-31.4625,-18.8438,
1.744335,0.0196,-0.0102,0.0112,-0.0008,0.0003,0.0005,-29.4188,-31.4063,-18.7125,
1.780720,0.0196,-0.0102,0.0112,-0.0008,0.0003,0.0005,-29.4188,-31.4063,-18.7125,
1.782132,-0.0182,0.0062,-0.0044,-0.0008,0.0003,0.0005,-29.4188,-31.4063,-18.7125,
1.783169,-0.0182,0.0062,-0.0044,-0.0001,0.0031,-0.0008,-29.4188,-31.4063,-18.7125,
1.802686,-0.0182,0.0062,-0.0044,-0.0001,0.0031,-0.0008,-29.4938,-31.3500,-18.7875,
1.842254,-0.0182,0.0062,-0.0044,-0.0001,0.0031,-0.0008,-29.4938,-31.3500,-18.7875,
1.843422,0.0021,-0.0136,-0.0082,-0.0001,0.0031,-0.0008,-29.4938,-31.3500,-18.7875,
1.844238,0.0021,-0.0136,-0.0082,0.0020,-0.0023,0.0005,-29.4938,-31.3500,-18.7875,
1.863482,0.0021,-0.0136,-0.0082,0.0020,-0.0023,0.0005,-29.6063,-31.4063,-18.9563,
1.904380,0.0021,-0.0136,-0.0082,0.0031,0.0020,-0.0016,-29.6063,-31.4063,-18.9563,
